spotify_id,track_name,artist_name,spotify_release_date,discogs_title,discogs_year
7eafuv44YprITfOdzfVLoU,"hungry eyes - from ""dirty dancing"" soundtrack",Eric Carmen,1987-09-24,Eric Carmen - The Best Of Eric Carmen,1987
3J0AoQhAufniMrznCRJASD,i drove all night,Cyndi Lauper,1989-05-09,Cyndi Lauper - I Drove All Night,1989
5PQQrMn2UOeO7I4Twy5HoZ,nothing compares 2 u,Sinéad O'Connor,1990-01-01,Sinéad O'Connor - Jump In The River,1988
11d9oUiwHuYt216EFA2tiz,ice ice baby,Vanilla Ice,1990-01-01,Vanilla Ice - Ice Ice Baby,1990
6pPWRBubXOBAHnjl5ZIujB,the best,Tina Turner,1989-09-13,Tina Turner - The Best,1989
5iRPNyWioH9Km8gi58As4V,"iron lion zion - 7"" mix",Bob Marley & The Wailers,2020-02-28,Bob Marley & The Wailers - Iron Lion Zion,1992
1ohbjkuczl6hEoYEo931PH,sing hallelujah!,Dr. Alban,1992-05-04,Dr. Alban / Londonbeat - Sing Hallelujah / You Bring On The Sun,1992
2rTYgHxgcndkUrRoU7x0Sv,mr. vain,Culture Beat,1993-01-01,Culture Beat - Mr. Vain,1993
4UrgDocbHywDZv2f3mBhCq,i'd do anything for love (but i won't do that),Meat Loaf,1993,Meat Loaf - One Hell Of A Road ,NA
1FkoVC85Ds3mFoK0fVqEqP,self esteem,The Offspring,1994-04-08,Offspring* - Self Esteem,1994
3CiM7fBGbaP6jiyuH2Ot4j,mysterious girl - radio edit,Peter Andre,1997-01-10,Peter Andre - Mysterious Girl,1995
2i4AouhQeGFBb4g3cx8yqg,bitter sweet symphony,The Verve,1997-01-01,The Verve - Bitter Sweet Symphony,1997
1XPcnAQncIro2b4sKDdDnX,praise you,Fatboy Slim,1998-10-19,Fatboy Slim - Praise You,1998
4zA30wJPvNvQ3WjB8jtGaF,seven nation army,The White Stripes,2003-04-21,The White Stripes - Seven Nation Army,2003
7dyluIqv7QYVTXXZiMWPHW,numb / encore,JAY-Z,2004-11-30,Jay-Z / Linkin Park - Numb / Encore,2004
4wzt5Rrk3W98pHXAqutuJw,talk,Coldplay,2005-06-07,Coldplay - Talk,2005
0Gsj2iZerDbXbU0G1IHuB2,gold digger,Kanye West,2005-01-01,Kanye West - Gold Digger,2005
6FlAGda9qkDhTU7ctFM4uG,crazy - single version,Gnarls Barkley,2006-03-31,Gnarls Barkley - Crazy,2006
2uun7r1VosRzqTQZmffCu6,human,The Killers,2008-01-01,Lipstick Killers* - Human Crash,1999
5R8dQOPq8haW94K7mgERlO,poker face,Lady Gaga,2008-01-01,Lady Gaga - Poker Face (Remixes),2008
5wznxkB792LjSRdbZ1J1zo,sweet about me,Gabriella Cilmi,2008-01-01,Gabriella Cilmi - Sweet About Me (Ashley Beedle Vocal Mix),2007
0fPf9CDFzVnHpcfld5XVtO,you've got the love,Florence + The Machine,2010-01-01,Florence + The Machine* - Lungs,2009
3B1dszUJvlEpVbzTHIlLxv,whatcha say,Jason Derulo,2009-11-20,Jason Derulo - Whatcha Say (Remixes),2009
2b712q3E27nyW6LGsZxr0y,dancing on my own,Robyn,2010-05-31,Robyn - Dancing On My Own,2010
7nqlRkgNyEpb9nvb03GMp7,price tag,Jessie J,2011-01-01,Jessie J Featuring B.o.B.* - Price Tag,2011
0HqeTDZMGlYDmgGGVFQrSg,"moves like jagger - studio recording from ""the voice"" performance",Maroon 5,2011-01-01,Maroon 5 Featuring Christina Aguilera - Moves Like Jagger ,2011
423RKXolCbgBbkF8WanOwA,riptide,Vance Joy,2013-09-03,Vance Joy - Riptide,2013
0ifSeVGUr7py5GggttDhXw,all about that bass,Meghan Trainor,2014-06-30,Meghan Trainor - All About That Bass,2014
4kbj5MwxO1bq9wjT5g9HaA,shut up and dance,WALK THE MOON,2014-12-02,Walk The Moon (2) - Shut Up And Dance,2014
2YYt1dJwu99XCVwH8yyOPR,lush life,Zara Larsson,2015-06-05,Zara Larsson - Lush Life,2015
5Xc9L411IGVexidbaF7CHG,don't call me up,Mabel,2019-08-02,Mabel (5) - Ivy To Roses,2019
6qYkmqFsXbj8CQjAdbYz07,blinding lights,The Weeknd,2020-09-11,The Weeknd - Blinding Lights,2019
2G0GextMwZJLkNxcSZ7ZJ3,(what a) wonderful world - mono,Sam Cooke,1960-02,Sam Cooke - The Complete Keen Years: 1957-1960,2020
15mZo1Kah03g8CTLbSsWrr,the whole of the moon - 2004 remaster,The Waterboys,1985-09-16,The Waterboys - This Is The Sea,NA
5ZULALImTm80tzUbYQYM9d,dance monkey,Tones And I,2019-08-29,Tones And I - Dance Monkey,2019
4H1iMlEWKZmpKTHCZzDhju,you can't hurry love,The Supremes,1966-08-25,Diana Ross And The Supremes* - Diana Ross And The Supremes Greatest Hits,1968
0FbbqjDqBNa78SL76JfCfX,buffalo stance - 12'' mix,Neneh Cherry,1988-01-01,Neneh Cherry - Buffalo Stance,1988
1kdxZYbXrqBX2hWtw3VFQF,jump (for my love),The Pointer Sisters,1983-11-06,The Pointer Sisters* / The Weather Girls - The Very Best Of The Pointer Sisters & The Weather Girls,2007
3xrn9i8zhNZsTtcoWgQEAd,since u been gone,Kelly Clarkson,2004-01-17,Kelly Clarkson - Since U Been Gone,2003
2srTtSrzY4n10C7abVTrBm,dynamite,Taio Cruz,2010-01-01,Taio Cruz - Dynamite,2010
4ZoffM8qkSNg9uwLq3DQY7,no one,Alicia Keys,2007-09-11,Alicia Keys - Waiting For Your Love,2004
4ePP9So5xRzspjLFVVbj90,two princes,Spin Doctors,1991-08-27,Spin Doctors - Two Princes,1991
7G7tgVYORlDuVprcYHuFJh,don't dream it's over,Crowded House,1986-01-01,Crowded House - Crowded House,1988
2TIlqbIneP0ZY1O0EzYLlc,someone you loved,Lewis Capaldi,2018-11-08,Lewis Capaldi - Someone You Loved,2018
6liaHE9iHh23PLVvw7lK8V,closing time,Semisonic,1998-03-24,Semisonic - Closing Time,1998
31qCy5ZaophVA81wtlwLc4,anyone,Justin Bieber,2021-01-01,Justin Bieber - Anyone,2021
7lPN2DXiMsVn7XUKtOW1CS,drivers license,Olivia Rodrigo,2021-01-08,Olivia Rodrigo - Drivers License,2021
22HYEJveCvykVDHDiEEmjZ,tubthumping,Chumbawamba,1997-09-01,Chumbawamba - Tips • News • Trends Singles KW 31/32,1997
2Fxmhks0bxGSBdJ92vM42m,bad guy,Billie Eilish,2019-03-29,Billie Eilish - Bad Guy,2019
42ydLwx4i5V49RXHOozJZq,scars to your beautiful,Alessia Cara,2016-03-11,Alessia Cara - Know-It-All,2015
2nwCO1PqpvyoFIvq3Vrj8N,these boots are made for walkin',Nancy Sinatra,1966-03,Nancy Sinatra - These Boots Are Made For Walkin' ,1965
5TAf4lnZCZTLlZHNZMLFLi,i try,Macy Gray,1999-07-03,Macy Gray - Still,1999
6b37xrsNCWYIUphFBazqD6,me gustas tu,Manu Chao,2001-06-01,Manu Chao - Me Gustas Tu,2000
5U9KYnq3WWeYFhStKk7Lhr,the shoop shoop song (it's in his kiss),Betty Everett,2013-01-10,Betty Everett - You're No Good,1963
6Rqn2GFlmvmV4w9Ala0I1e,feeling good,Nina Simone,1965-06-01,Nina Simone - I Put A Spell On You,1965
2374M0fQpWi3dLnB54qaLX,africa,TOTO,1982-04-08,Toto - Africa,1982
3MrRksHupTVEQ7YbA0FsZK,the final countdown,Europe,1986,Europe (2) - The Final Countdown,1986
2zYzyRzz6pRmhPzyfMEC8s,highway to hell,AC/DC,1979-07-27,AC/DC - Highway To Hell,1979
37BTh5g05cxBIRYMbw8g2T,rosanna,TOTO,1982-04-08,Toto - Rosanna,1982
78FHUZRbFDCG6VkRAQdFLm,broken wings,Mr. Mister,1985-11-27,Mr. Mister - Broken Wings,1985
5sNESr6pQfIhL3krM8CtZn,numb / encore,JAY-Z,2004-11-30,Jay-Z / Linkin Park - Numb / Encore,2004
7FwBtcecmlpc1sLySPXeGE,dancing in the dark,Bruce Springsteen,1984-06-04,Bruce Springsteen - Dancing In The Dark,1984
4gvea7UlDkAvsJBPZAd4oB,the boys of summer,Don Henley,1984-01-01,Don Henley - The Boys Of Summer (After The Boys Of Summer Have Gone),1984
6ADSaE87h8Y3lccZlBJdXH,with or without you - remastered,U2,1987-03-03,U2 - The Joshua Tree Singles Vinyl Collection: 1987 & 2017,2017
0GTK6TesV108Jj5D3MHsYb,owner of a lonely heart,Yes,1983-06-01,Yes - Owner Of A Lonely Heart,1983
3r6lBKYbdru7e7ky2MiF75,fading like a flower (every time you leave),Roxette,1991-04-02,Roxette - Fading Like A Flower (Every Time You Leave),1991
5CMVFeYw1PXtd3QcjKBFVh,word of mouth,Mike + The Mechanics,1991,Mike & The Mechanics - Word Of Mouth,1991
4bHsxqR3GMrXTxEPLuK5ue,don't stop believin',Journey,1981,Journey - Don’t Stop Believin’ ,1981
7w87IxuO7BDcJ3YUqCyMTT,pumped up kicks,Foster The People,2011-05-23,Foster The People - Pumped Up Kicks,2010
480dDrqG7LO6qDaphHeXlM,invisible touch -2007,Genesis,1986-06-09,Genesis - The Last Domino?,2021
1tQ5TSr1tyeQUbHKBee0jv,here i go again,Whitesnake,1994-07-04,Whitesnake - Here I Go Again / Bloody Luxury,1982
2oiMNaVCul7qmMzpRStjCg,land of confusion -2007,Genesis,1986-06-09,Genesis - The Last Domino?,2021
3h04eZTnmFLRMjZajbrp2R,need you tonight,INXS,1987,INXS - Need You Tonight,1987
5JvsxPAHsGxwNq4xto2HtM,listen to your heart,Roxette,1988-10-21,Roxette - Listen To Your Heart (Remix Short Version),1988
5nNmj1cLH3r4aA4XDJ2bgY,september,"Earth, Wind & Fire",1992-09-08,"Earth, Wind & Fire - September",1977
22c2pt75xtnDddA5Zlm0yy,all star,Smash Mouth,2005-01-01,Smash Mouth - All Star,1999
0uqPG793dkDDN7sCUJJIVC,where is the love?,Black Eyed Peas,2003-01-01,Black Eyed Peas - Where Is The Love?,2003
48UPSzbZjgc449aqz8bxox,californication,Red Hot Chili Peppers,1999-06-08,Red Hot Chili Peppers - Californication,1999
4pW8u4yOZTTpVsDPfraFhM,it must have been love - piano session,Nicola Høie,2023-02-15,"Nicola Høie - Acoustic Sessions, Pt.1",2023
70cTMpcgWMcR18t9MRJFjB,i gotta feeling,Black Eyed Peas,2009-01-01,The Black Eyed Peas* - I Gotta Feelin',2009
4eHbdreAnSOrDDsFfc4Fpm,i will always love you,Whitney Houston,1992-11-17,Whitney Houston - I Will Always Love You,1992
2KH16WveTQWT6KOG9Rg6e2,eye of the tiger,Survivor,1985,"Survivor - Eye Of The Tiger (Thème du Film ""Rocky III"")",1982
557un1HgwYMuqfWGSTmnxw,single ladies (put a ring on it),Beyoncé,2008,Beyoncé - Single Ladies (Put A Ring On It),2008
3aQz0z86zrKjd1mcZlonxE,infinity 2008 - klaas vocal edit,Guru Josh Project,2008-05-07,Guru Josh Project - Infinity 2008 (The Remixes),2008
5TgD3Wh5ZUZnUU4tmVvJbx,it's raining men,The Weather Girls,2010-02-26,The Weather Girls - It’s Raining Men,1982
7AsqUKKbPMxOFNIbRLBxHt,halfway gone,Lifehouse,2010,Lifehouse - Smoke And Mirrors,2009
2WfaOiMkCvy7F5fcp2zZ8L,take on me,a-ha,1985-06-01,a-ha - Take On Me,1984
5WQ1hIc5d2EVbRQ8qsj8Uh,hey ya! - radio mix / club mix,Outkast,2003-09-23,OutKast - Advance Music,2003
1vxw6aYJls2oq3gW0DujAo,crazy,Gnarls Barkley,2006-04-24,Gnarls Barkley - Crazy,2005
7563lpbP10g7JXJvSt9FGf,beggin',Madcon,2009-11-06,Madcon - Beggin,2007
4xGuK7FsXuZwHCCuNnPzbD,l'amour toujours,Gigi D'Agostino,2011-01-14,Gigi D'Agostino - L’Amour Toujours,2000
2UmIV6L2kavGpZnti5YIrL,"relax, take it easy",MIKA,2007-01-01,"MIKA (8) - Relax, Take It Easy",2006
3MjUtNVVq3C8Fn0MP3zhXa,...baby one more time,Britney Spears,1999-01-12,Britney Spears - ...Baby One More Time,1998
1B75hgRqe7A4fwee3g3Wmu,u can't touch this,MC Hammer,1990-02-20,MC Hammer - U Can't Touch This,1990
2aibwv5hGXSgw7Yru8IYTO,snow (hey oh),Red Hot Chili Peppers,2006-05-09,Red Hot Chili Peppers - Snow ((Hey Oh)),2006
7ctRAoCbcpOusbm3w3E6mn,chasing cars,Snow Patrol,2009-01-01,Snow Patrol - Chasing Cars,2006
0BCPKOYdS2jbQ8iyB56Zns,clocks,Coldplay,2002-08-08,Coldplay - Clocks,2002
5S6pYZD8WH3OQapDHTDM9M,viva la vida,Coldplay,2008-11-24,Coldplay - Viva La Vida (Remixes),2008
5LOaKdW9D2Gl9neAN94NbR,somewhere only we know,Keane,2009-01-01,Keane - Somewhere Only We Know,2004
2ZSCy3P1QzpJySCWA6NRIU,i was made for lovin' you,KISS,1979-03-23,Kiss - I Was Made For Lovin' You,1979
0MnI39P9Dze0PSUjetb8Va,black betty,Ram Jam,2005-07-19,Ram Jam - Black Betty,1977
4TmGtGkkmaoXRCvpOwDJoO,it's my life,Bon Jovi,2010-01-01,Bon Jovi - it´s my life,2000
0FDzzruyVECATHXKHFs9eJ,a sky full of stars,Coldplay,2014-05-19,Coldplay - A Sky Full Of Stars,2014
54X78diSLoUDI3joC2bjMz,purple rain,Prince,1984-06-25,Prince - Purple Rain,1984
14mQJerHYPAIs5DgGj5Iak,let me entertain you,Robbie Williams,2012-11-26,Robbie Williams - Let Me Entertain You,1998
2NMgVh5qaPprKTEzFe3501,roxanne,The Police,2002-01-01,The Police - Roxanne,1978
7vidktgNZFQylTgH1GEnMs,cold as ice,Foreigner,1977-03-08,Foreigner - Cold As Ice ,1977
5DdYfxJbcY2lm4Kq42u1KQ,fight for this love,Cheryl,2009-01-01,Cheryl Cole - Fight For This Love,2009
72KjcN2LIEIj2fqegjET5Y,somebody that i used to know,Gotye,2012-11-26,Gotye - Somebody That I Used To Know,2011
5QTEEImISE4USGEwqAci8O,is this love,Bob Marley & The Wailers,1984,Bob Marley & The Wailers - Is This Love / Crisis,1977
01iyCAUm8EvOFqVWYJ3dVX,dancing queen,ABBA,1976-10-11,ABBA - Dancing Queen,1976
3XVozq1aeqsJwpXrEZrDJ9,ice ice baby,Vanilla Ice,2008-11-04,Vanilla Ice - Ice Ice Baby,1990
5ChkMS8OtdzJeqyybCc9R5,billie jean,Michael Jackson,2008-02-08,Michael Jackson - Billie Jean,1982
20efeySIfZoiSaISGLBbNs,thriller - single version,Michael Jackson,2005-07-19,Michael Jackson - Tour Souvenir CD Sngle,1992
2X9fsxb6O6bYEopJYmUbNC,gold,Spandau Ballet,2000-05-15,Spandau Ballet - Gold,1983
63OFKbMaZSDZ4wtesuuq6f,born to be wild,Steppenwolf,1968,Steppenwolf - Born To Be Wild,1968
3rOD3MfHaXawznE0vrjM5B,our house,Madness,2011-09-19,Madness - Our House,1982
0N5x5UmYcbBeHFJtCCqf62,ruby,Kaiser Chiefs,2007-01-01,Kaiser Chiefs - Ruby (Jakob Carrison Remixes),2007
6KHXp9QKpRuBQPLDOiZlsV,sexbomb,Tom Jones,1999,Tom Jones & Mousse T. - Sexbomb,1999
1xPSDf8z4dH46gkvlLtvDO,maniac,Michael Sembello,1983-01-01,Michael Sembello - Maniac,1983
5FgtdSf7I5lClThz2ptWvl,blue (da ba dee),Eiffel 65,1999,Eiffel 65 - Blue (Da Ba Dee),1998
2IHaGyfxNoFPLJnaEg4GTs,"what is love - 7"" mix",Haddaway,1993-09-13,Haddaway - What Is Love,1992
3HnqpxXpizCRADKCU78cLk,tainted love,Soft Cell,1981-12,Soft Cell - Tainted Love,1981
6E0dc82Da4W5QWXR8ktoGT,call on me - radio edit,Eric Prydz,2004,Eric Prydz - Call On Me,2004
5ztQHTm1YQqcTkQmgDEU4n,mamma mia,ABBA,1975,ABBA - Mamma Mia,1975
2s4BsyV3KhhrtsdtNfzoqb,back to black,Amy Winehouse,2006-01-01,Amy Winehouse - Back To Black,2006
0fSeUcydFyyPF2YJKfekkC,i got you (i feel good),James Brown,2008-01-01,James Brown & The Famous Flames - I Got You (I Feel Good),1965
0DiWol3AO6WpXZgp0goxAV,one more time,Daft Punk,2001-03-12,Daft Punk - One More Time,2000
05qXhd5dgfDS5mDEf7dbfN,let's get it started,Black Eyed Peas,2010-01-01,Black Eyed Peas - Diamond Collection,2006
0O45fw2L5vsWpdsOdXwNAR,sexyback (feat. timbaland),Justin Timberlake,2006-09-12,Justin Timberlake - FutureSex/LoveSounds,2006
1jJci4qxiYcOHhQR247rEU,kids,MGMT,2007-12-14,MGMT - Time To Pretend,2005
113v1MA9MTShy98uCz37nO,umbrella - radio edit,Rihanna,2007-03-29,Rihanna - Umbrella (Remixes),2007
6nek1Nin9q48AVZcWs9e9D,paradise,Coldplay,2011-10-24,Coldplay - Trouble In Paradise,2004
6SjCa7LhEpPNiCxe3bLln4,made in the usa,Demi Lovato,2013-01-01,Demi Lovato - Made In The USA,2013
7LP4Es66zdY7CyjepqmvAg,down,Jay Sean,2009-01-01,Jay Sean - Down,2009
3E7dfMvvCLUddWissuqMwr,party in the u.s.a.,Miley Cyrus,2009-01-01,Miley Cyrus = マイリー・サイラス* - Can't Be Tamed (Deluxe Edition) = キャント・ビー・テイムド～ワタシ革命～　－デラックス・エディション－,2010
7pYfyrMNPn3wtoCyqcTVoI,"moves like jagger - studio recording from ""the voice"" performance",Maroon 5,2010,Maroon 5 Featuring Christina Aguilera - Moves Like Jagger ,2011
0n0eMsX7WgEtc7dlscbuKU,fly away,Lenny Kravitz,2000,Lenny Kravitz - Fly Away,1998
7Lf7oSEVdzZqTA0kEDSlS5,cry me a river,Justin Timberlake,2002-11-04,Justin Timberlake - Cry Me A River,2002
6Sy9BUbgFse0n0LPA5lwy5,sandstorm,Darude,2001-01-01,Darude - Sandstorm,1999
0qOnSQQF0yzuPWsXrQ9paz,stereo hearts (feat. adam levine),Gym Class Heroes,2011-11-11,Gym Class Heroes - The Papercut Chronicles Part II,2011
0iyEaciAmtiv8xMkBg97Fy,payphone,Maroon 5,2012-01-01,Maroon 5 - Payphone,2012
5XRHGXut00SrJUFmcn2lQF,all the right moves,OneRepublic,2009-01-01,OneRepublic - All The Right Moves,2009
37sINbJZcFdHFAsVNsPq1i,superheroes,The Script,2014-09-15,The Script - Superheroes,2014
6RT6voCBh00nSyziWPzqAq,apologize,Timbaland,2007,Timbaland - Rhapsody Originals,2007
2s5YN9O8Qv25BjQobPHWVZ,like a g6,Far East Movement,2012,Far East Movement - Like A G6 (Remixes),2010
6fgbQt13JlpN59PytgTMsA,snow (hey oh),Red Hot Chili Peppers,2006-12-19,Red Hot Chili Peppers - Snow ((Hey Oh)),2006
3cOO5IQtOYs7huq4Z6lYfr,love runs out,OneRepublic,2014-01-01,OneRepublic - Love Runs Out (Remixes),2014
3S5vxEuxzLpyWDTar6KBi2,mas que nada,Sérgio Mendes,2010-01-01,Sergio Mendes & Brasil '66* - Mas Que Nada / The Joker,1966
4uOKFydzAejjSFqYbv1XPt,red red wine,UB40,2000,UB40 - Red Red Wine,1983
6ztstiyZL6FXzh4aG46ZPD,boogie wonderland,"Earth, Wind & Fire",1979-06,"Earth, Wind & Fire - Boogie Wonderland",1979
6dViIgkYIRccNImPln58rS,angel,Shaggy,2000,Shaggy Featuring Rayvon - Angel,2000
5FVd6KXrgO9B3JPmC8OPst,do i wanna know?,Arctic Monkeys,2013-09-09,Arctic Monkeys - Do I Wanna Know?,2013
45sDIKapDyxPl307QpEAwl,rocketeer,Far East Movement,2010-01-01,Far East Movement - Like A G6,2010
4flXUmmCKe1GAAvIoptHq7,bumpy ride,Mohombi,2010-01-01,Mohombi - Bumpy Ride (Remixes),2010
24YvUQnuPL8gObCfSnAobH,"hey, soul sister",Train,2009-10-27,"Train (2) - Hey, Soul Sister",2009
1P49MJhU5vzttesFxw3dOM,three little birds,Bob Marley & The Wailers,1977-01-01,Bob Marley & The Wailers - Exodus,1977
6dGnYIeXmHdcikdzNNDMm2,here comes the sun -2009,The Beatles,1969-09-26,The Beatles -  For Kids - Animals,2021
18rF49Lgmn0z3JEEzmgQ9C,no woman no cry,Bob Marley & The Wailers,2002-01-01,Bob Marley & The Wailers - No Woman No Cry / Bend Down Low,1974
2u02eLj96Atd6TBxkH9YvN,s&m,Rihanna,2010-11-15,Rihanna - S&M (Remix),2010
0AIfr4oi192dWLRJZrRz1O,i believe i can fly,R. Kelly,2003-09-11,R. Kelly - I Believe I Can Fly,1996
4lLtanYk6tkMvooU0tWzG8,grenade,Bruno Mars,2010-10-05,Bruno Mars - Grenade,2010
1PS1QMdUqOal0ai3Gt7sDQ,gold digger,Kanye West,2005-08-30,Kanye West - Gold Digger,2005
5j0McHPthKpOXRr3fBq8M0,love in this club (feat. young jeezy),Usher,2008-05-27,Usher - Love In This Club,2008
5MeZ3VxmtSv1O8PcekvLTn,boom boom pow,Black Eyed Peas,2011-01-01,BEP)))* - Boom Boom Pow,2009
5rb9QrpfcKFHM1EUbSIurX,yeah! (feat. lil jon & ludacris),Usher,2004-03-23,Usher - Confessions Part II Remix,2004
1DqdF42leyFIzqNDv9CjId,dynamite,Taio Cruz,2010-01-01,Taio Cruz - Dynamite,2010
1QnvpPFP4Q3FHbDchqWiWy,airplanes (feat. hayley williams of paramore),B.o.B,2010-04-27,B.o.B - B.o.B Presents: The Adventures Of Bobby Ray,2010
6xG2ZGudUgtV235xvDlSEt,pokemon theme,Pokémon,2007-03-27,Pokémon - Tema De Pokémon / Canção Da Misty,1999
16fzReMJmcLlBccnZCTZNS,every breath you take,The Police,2002-01-01,The Police - Every Breath You Take,1983
5vlEg2fT4cFWAqU5QptIpQ,replay,Iyaz,2009-08-11,Iyaz - Replay,2009
4AFBHrMN93QKtyQP5Pmz1t,perfect,Fairground Attraction,2007-12-10,Fairground Attraction - Perfect,1988
4zweVv3Wa6XgexhoUOzkYs,secrets,OneRepublic,2009-01-01,OneRepublic - Secrets,2009
1z6WtY7X4HQJvzxC4UgkSf,love on top,Beyoncé,2011-06-24,Beyoncé - Love On Top,2011
7s25THrKz86DM225dOYwnr,respect,Aretha Franklin,1967-03-10,Aretha Franklin - Respect ,1967
7HTX5cE4qzHALfgO2xSvMd,ayo technology,Milow,2012-10-05,Milow - Ayo Technology,2008
0xM88xobymkMgg46MStfnV,hey there delilah,Plain White T's,2006,Plain White T's - All That We Needed,2005
7r4btE2wWIYhITHLzCxrGD,buttons,The Pussycat Dolls,2005-01-01,The Pussycat Dolls - PCD,2005
7xkQdy0cy5ymoWT7nedvLz,whatcha say,Jason Derulo,2010-02-26,Jason Derulo - Whatcha Say (Remixes),2009
6nYoTBmGFNgfTyRC8x1Fvp,tik tok,Kesha,2010,Ke$ha* - Tik Tok (Club $ampler),2009
7Hv89f7Dpm5Hce1XkBbjQZ,on the floor - radio edit,Jennifer Lopez,2011-01-01,J-Lo* - On The Floor,2011
5FQazQxWUHsJ8QDaXLdFzR,blow,Kesha,2010-11-19,Ke$ha* - Cannibal,2010
61dXuN3VyqGOyOeMfJXIPh,could you be loved,Bob Marley & The Wailers,1980,Bob Marley & The Wailers - Could You Be Loved (Edit),1980
5XmRiEwyPantSj35Vx2UcQ,right round,Flo Rida,2012-11-16,Flo Rida - Right Round,2009
5tXyNhNcsnn7HbcABntOSf,dj got us fallin' in love,Usher,2010-07-13,Usher Feat. Pitbull - DJ Got Us Fallin' In Love (The Remixes),2010
0fJFBbpUxTwjhh1ScBQjeX,driver's seat,Sniff 'n' The Tears,1978,Sniff 'n' the Tears - Fickle Heart,1979
7723JnKU2R15Iv4T7OJrly,funky town,Lipps Inc.,2009-10-20,"Lipps, Inc. - Pueblo Funky = Funky Town (Super Disco Version) / Bailando Toda La Noche = All Night Dancing",1979
5dRQUolXAVX3BbCiIxmSsf,your love,The Outfield,1985,The Outfield - Your Love,1985
2wVXSc0IrQVodHESUxVUJA,losing my religion,R.E.M.,1991-03-12,R.E.M. - Perdiendo Mi Religion = Losing My Religion,1991
0pMUR7Uvp6vxlbG0qBFvgM,better off alone,Alice Deejay,2000,Alice Deejay - Better Off Alone,1999
7r3KzVwHtr2iMZtqJvFn9A,as,George Michael,1998-11-09,George Michael / Gloria Estefan - As / Cuba Libre,1998
4jacsL77ZYnpInmTtUBaJW,move your feet,Junior Senior,2003-07-25,Junior Senior - Move Your Feet,2002
6yl8Es1tCYD9WdSkeVLFw4,you shook me all night long,AC/DC,1986-05-24,AC/DC - You Shook Me All Night Long,1980
74PyndGWYtfs86n60lAsYW,everytime we touch - radio edit,Cascada,2011-01-01,Cascada - Everytime We Touch,2005
5vCS9CJL8hAm9DZNlt7GJq,the flood,Take That,2010-01-01,Take That - The Flood,2010
5lA6mFOvaiienokVbTZEQx,mambo no. 5 (a little bit of...),Lou Bega,2002-05-31,Lou Bega - Mambo No. 5 (A Little Bit Of...),1999
3oTlkzk1OtrhH8wBAduVEi,smells like teen spirit,Nirvana,1991-09-26,Nirvana - Smells Like Teen Spirit,1991
4OeFQtRyT7vsLnRTv7t8YT,the best,Tina Turner,2004-11-01,Tina Turner - The Best,1989
3zByVQLvdXUaDTubfWkpCk,sweet caroline,Neil Diamond,1969,Neil Diamond - Sweet Caroline,1969
6MdqqkQ8sSC0WB4i8PyRuQ,no diggity,Blackstreet,1996-09-09,Blackstreet - No Diggity,1996
0mUyMawtxj1CJ76kn9gIZK,bad day,Daniel Powter,2005-02-22,Daniel Powter - Bad Day,2004
5fgkjhICZnqFctrV0AyuQD,walking in memphis,Marc Cohn,1991-02-08,Marc Cohn - Walking In Memphis,1991
3XKIUb7HzIF1Vu9usunMzc,maria maria (feat. the product g&b),Santana,1999-06-15,Santana - Playlist: The Very Best Of Santana,2015
5VVwwfK6Cp9IydkhKfJUEq,you give love a bad name,Bon Jovi,1986-01-01,Bon Jovi - You Give Love A Bad Name,1986
2tUBqZG2AbRi7Q0BIrVrEj,i wanna dance with somebody (who loves me),Whitney Houston,1987-06-02,Whitney Houston - I Wanna Dance With Somebody (Who Loves Me),1987
79RUMZfMNMpqZnswovvTqv,wonderwall,Oasis,1995-10-02,Oasis (2) - Wonderwall,1995
2N5zMZX7YeL1tico8oQxa9,crazy,Gnarls Barkley,2006-05-02,Gnarls Barkley - Crazy,2005
5fVZC9GiM4e8vu99W0Xf6J,how to save a life,The Fray,2005-09-13,The Fray - How To Save A Life,2005
5V1AHQugSTASVez5ffJtFo,let it be - remastered,The Beatles,1970-05-08,The Beatles - The Get Back Chronicles,2008
5Oku2oz35kTKVFIydi66nz,i want it that way,Backstreet Boys,1999-04-04,Backstreet Boys - I Want It That Way,1999
7CKbqqrs0AS1si1ZgaQdcj,angels,Robbie Williams,1997-01-01,Robbie Williams - Angels,1997
3wuCCNCnBhJlwkIJTBZFiv,they don't care about us,Michael Jackson,1995-06-16,"Michael Jackson - HIStory - Past, Present And Future - Book 1",1995
0sKlV58cODrjxGFOyf9IXY,the way you make me feel - 2012 remaster,Michael Jackson,2012-09-18,Michael Jackson - Bad,2012
5yEPxDjbbzUzyauGtnmVEC,bitter sweet symphony,The Verve,1997-09-29,The Verve - Bitter Sweet Symphony,1997
5s5t0OFg9lIlBFaCI14K1i,she will be loved,Maroon 5,2002-06-25,Maroon 5 - Extracts From The Album 'Songs About Jane',2003
5a9BgulCg84pm4kgwGGArI,all night long (all night) - single version,Lionel Richie,2003-02-04,Lionel Richie - Can't Slow Down,2003
1TfqLAPs4K3s2rJMoCokcS,sweet dreams (are made of this) - remastered,Eurythmics,1983-01-04,Eurythmics - I've Got A Life,2005
6e8Ou0wiqAzIpWb2eSxll8,miami,Will Smith,1997-10-03,Will Smith - Miami,1997
2tyW1uBUnYMKAFEfKDKi9B,livin' on a prayer,Bon Jovi,1986-01-01,Bon Jovi - Livin' On A Prayer,1986
